1-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 1-ΨΗΦΙΟ;2-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 2-ΨΗΦΙΟ;3-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 3-ΨΗΦΙΟ;4-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 4-ΨΗΦΙΟ
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;411;Στενογράφοι, δακτυλογράφοι και υπάλληλοι που χειρίζονται μηχανές με πληκτρολόγιο;4114;Χειριστές υπολογιστικών μηχανών
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;411;Στενογράφοι, δακτυλογράφοι και υπάλληλοι που χειρίζονται μηχανές με πληκτρολόγιο;4115;Γραμματείς - δακτυλογράφοι
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;412;Υπάλληλοι λογιστηρίου και ασκούντες συναφή επαγγέλματα;4121;Βοηθοί λογιστηρίου και υπάλληλοι που τηρούν λογιστικά βιβλία
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;412;Υπάλληλοι λογιστηρίου και ασκούντες συναφή επαγγέλματα;4122;Υπάλληλοι στατιστικών και οικονομικών υπηρεσιών
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;413;Υπάλληλοι καταγραφής υλικών και υπηρεσιών μεταφορών;4131;Αποθηκάριοι και ζυγιστές
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;413;Υπάλληλοι καταγραφής υλικών και υπηρεσιών μεταφορών;4132;Υπάλληλοι προγραμματισμού υλικών και παραγωγής
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;413;Υπάλληλοι καταγραφής υλικών και υπηρεσιών μεταφορών;4133;Υπάλληλοι υπηρεσιών μεταφορών
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;414;Ταχυδρομικοί και υπάλληλοι διαλογής αλληλογραφίας;4140;Ταχυδρομικοί και υπάλληλοι διαλογής αλληλογραφίας
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;415;Υπάλληλοι βιβλιοθηκών και ασκούντες συναφή επαγγέλματα;4151;Υπάλληλοι βιβλιοθηκών και αρχειοθέτες
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;415;Υπάλληλοι βιβλιοθηκών και ασκούντες συναφή επαγγέλματα;4152;Κωδικογράφοι, διορθωτές δοκιμίων και ασκούντες συναφή επαγγέλματα
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;415;Υπάλληλοι βιβλιοθηκών και ασκούντες συναφή επαγγέλματα;4153;Γραφείς, αιτησιογράφοι και ασκούντες συναφή επαγγέλματα
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;41;Υπάλληλοι γραφείου;419;Λοιποί υπάλληλοι γραφείου;4190;Λοιποί υπάλληλοι γραφείου
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;421;Ταμίες, ταμειολογιστές και ασκούντες συναφή επαγγέλματα;4211;Ταμίες και υπάλληλοι έκδοσης εισιτηρίων
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;421;Ταμίες, ταμειολογιστές και ασκούντες συναφή επαγγέλματα;4212;Ταμειολογιστές και άλλοι υπάλληλοι συναλλαγών
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;421;Ταμίες, ταμειολογιστές και ασκούντες συναφή επαγγέλματα;4213;Ενεχυροδανειστές κ.π.α.ε.
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;421;Ταμίες, ταμειολογιστές και ασκούντες συναφή επαγγέλματα;4214;Εισπράκτορες χρεών και ασκούντες συναφή επαγγέλματα
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;422;Πράκτορες στοιχημάτων και κρουπιέρηδες;4220;Πράκτορες στοιχημάτων και κρουπιέρηδες
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;423;Υπάλληλοι ταξιδιωτικών γραφείων και υποδοχής πελατών;4231;Υπάλληλοι ταξιδιωτικών γραφείων 
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;423;Υπάλληλοι ταξιδιωτικών γραφείων και υποδοχής πελατών;4232;Υπάλληλοι υποδοχής και ενημέρωσης πελατών
4;Υπάλληλοι γραφείου και ασκούντες συναφή επαγγέλματα;42;Υπάλληλοι εξυπηρέτησης πελατών;424;Χειριστές τηλεφωνικών κέντρων ;4240;Χειριστές τηλεφωνικών κέντρων 
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;511;Ταξιδιωτικοί συνοδοί, φροντιστές και ξεναγοί;5111;Ταξιδιωτικοί συνοδοί και φροντιστές
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;511;Ταξιδιωτικοί συνοδοί, φροντιστές και ξεναγοί;5112;Ξεναγοί
